VIN (1-10),Model Year,Make,Model,EVType_ID,Eligibility_ID,Electric Range
"KM8JFDD21S",2025,"HYUNDAI","TUCSON","PHEV",1,32
"KNDRMDLH4R",2024,"KIA","SORENTO","PHEV",1,32
"ZACPDFDW8R",2024,"DODGE","HORNET","PHEV",1,32
"KM8JFDD28T",2026,"HYUNDAI","TUCSON","PHEV",1,32
"KNDRMDLH8P",2023,"KIA","SORENTO","PHEV",1,32
"KNDRJDLH2N",2022,"KIA","SORENTO","PHEV",1,32
"KM8JBDD23T",2026,"HYUNDAI","TUCSON","PHEV",1,32
"KNDRMDLH4N",2022,"KIA","SORENTO","PHEV",1,32
"KM8JFDD26S",2025,"HYUNDAI","TUCSON","PHEV",1,32
"KM8JBDD21S",2025,"HYUNDAI","TUCSON","PHEV",1,32
"KNDRMDLHXR",2024,"KIA","SORENTO","PHEV",1,32
"KNDRJDLH9N",2022,"KIA","SORENTO","PHEV",1,32
"KNDRMDLH6N",2022,"KIA","SORENTO","PHEV",1,32
"KM8JFDD25S",2025,"HYUNDAI","TUCSON","PHEV",1,32
"KM8JBDD26S",2025,"HYUNDAI","TUCSON","PHEV",1,32
"KNDRMDLH8R",2024,"KIA","SORENTO","PHEV",1,32
"KM8JBDD2XT",2026,"HYUNDAI","TUCSON","PHEV",1,32
"KM8JFDD23T",2026,"HYUNDAI","TUCSON","PHEV",1,32
"ZACPDFDW4R",2024,"DODGE","HORNET","PHEV",1,32
"KM8JFDD26T",2026,"HYUNDAI","TUCSON","PHEV",1,32
"KM8JBDD27S",2025,"HYUNDAI","TUCSON","PHEV",1,32
"KNDRMDLH5R",2024,"KIA","SORENTO","PHEV",1,32
"KM8JFDD29T",2026,"HYUNDAI","TUCSON","PHEV",1,32
"KM8JFDD24T",2026,"HYUNDAI","TUCSON","PHEV",1,32
"KM8JFDD25T",2026,"HYUNDAI","TUCSON","PHEV",1,32
"KNDRMDLH3R",2024,"KIA","SORENTO","PHEV",1,32
"KM8JFDD2XS",2025,"HYUNDAI","TUCSON","PHEV",1,32
"KM8JFDD2XT",2026,"HYUNDAI","TUCSON","PHEV",1,32
"JM3KJCHF8T",2026,"MAZDA","CX-70","PHEV",1,32
"KM8JFDD22T",2026,"HYUNDAI","TUCSON","PHEV",1,32
"KM8JBDD22S",2025,"HYUNDAI","TUCSON","PHEV",1,32
"KM8JBDD28S",2025,"HYUNDAI","TUCSON","PHEV",1,32
"KM8JBDD20S",2025,"HYUNDAI","TUCSON","PHEV",1,32
"KM8JFDD27T",2026,"HYUNDAI","TUCSON","PHEV",1,32
"KM8JBDD2XS",2025,"HYUNDAI","TUCSON","PHEV",1,32
"2C4RC1S7XN",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S7XR",2024,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L71M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S74M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S76R",2024,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S72M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N77K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S74N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L76N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L7XP",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S71P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L71N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N70P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S71M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N78L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S73M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L75M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N74L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L74P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S78M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L79N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S79P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N72L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S76P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L75P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L73P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L77P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L71P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S73P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S72P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S77P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L74M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S70R",2024,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N76L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S70M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S7XS",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L72M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S79R",2024,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L79P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L77N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L77M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S73R",2024,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L78P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N78M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S75M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S77M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S77R",2024,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S73S",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S76N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L78M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L70P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N7XM",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S75P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S7XM",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S72R",2024,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L70N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L79M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L7XN",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S74P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L74N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N78K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L72P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N71S",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L73N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S70P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S73N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N79L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H72K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N70M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N74K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S71S",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S7XP",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N7XN",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N74N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S76M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S72S",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N7XP",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N79P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S71R",2024,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L76P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N77L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L72N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N76K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L7XM",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N70K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N73K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L70M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N79K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L77K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N77S",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N75L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N77P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S74R",2024,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S78R",2024,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L76M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N71L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N75N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S75R",2024,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N72K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S71N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L73L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N74M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L71L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S76S",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S72N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S79N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L73M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H78L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L75N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N72M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L76L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S78N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S79M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H7XL",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N73P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L73K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N71N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1R77M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N74P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S75S",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L78N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N77N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H76L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N78S",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N76M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N75S",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N71K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S70S",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N7XL",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H71L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N70L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S78S",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N71P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S77S",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S78P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H74K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L75L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S74S",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L78L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S73T",2026,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N75P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L74K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N76N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L78K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L70L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N75K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N74R",2024,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N73L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H79L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H70L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N78P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N76S",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L77L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H77L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L79L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N7XS",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N72P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S75N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L76K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H78K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N78N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S70N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H79K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N75M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L74L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N7XK",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N79M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1R76M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N79N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S76T",2026,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S7XT",2026,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N76R",2024,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S78T",2026,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S74T",2026,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L75K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N73N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L72K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N71R",2024,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1R75M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N76P",2023,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H73K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H72L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H71K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N77M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S79S",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N71M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L7XL",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L7XK",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S77N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1R74M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N72N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N70S",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N73S",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H74L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N79S",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1R73M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S70T",2026,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H77K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1R78M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N74S",2025,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1R7XM",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1R72M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N77T",2026,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N70N",2022,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H70K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1L72L",2020,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H7XK",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1N77R",2024,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H75K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S71T",2026,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1H76K",2019,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1R79M",2021,"CHRYSLER","PACIFICA","PHEV",1,32
"2C4RC1S72T",2026,"CHRYSLER","PACIFICA","PHEV",1,32
"1G1FX6S01H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FZ6S07K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S07J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S07H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FY6S06K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S06J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FZ6S03K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S05H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S0XJ",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S00H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FY6S00K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S0XH",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FY6S09K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S07H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S0XH",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S09H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FY6S0XK",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S04J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FZ6S06K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S03J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S00K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S06H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S04J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FY6S07K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FZ6S01K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S01J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S00J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S02H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FY6S04K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S06H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S03H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S08H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FY6S01K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S01K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S09J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FZ6S05K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S04H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S03H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FZ6S0XK",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S08H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S09J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S03K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S00H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S06J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FY6S08K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FY6S02K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S02H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S08J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S02J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S00J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S02J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FZ6S04K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S01H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S07J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S09H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S05H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FZ6S09K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S03J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FZ6S02K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FZ6S08K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S0XJ",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S06K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S05J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S04K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S04H",2017,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FZ6S00K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S05J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FY6S03K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S04K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S05K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FY6S05K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S08J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S0XK",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S01K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S01J",2018,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S00K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S02K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S08K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S08K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S05K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S07K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FW6S09K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S09K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S07K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S02K",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FX6S0XK",2019,"CHEVROLET","BOLT EV","BEV",1,238
"1G1FZ6S02L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FY6S01L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FY6S08L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FZ6S01L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FY6S04L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FZ6S0XL",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FZ6S08L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FY6S03L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FZ6S04L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FY6S05L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FY6S07L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FZ6S00L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FZ6S03L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FY6S06L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FW6S03L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FY6S02L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FW6S06L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FY6S0XL",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FZ6S07L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FW6S01L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FY6S09L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FZ6S06L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FW6S04L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FY6S00L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FW6S00L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FZ6S09L",2020,"CHEVROLET","BOLT EV","BEV",1,259
"1G1FW6S08L",2020,"CHEVROLET","BOLT EV","BEV",1,259
